     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     24.86      21.33      18.30      15.76      15.16      15.04      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     23.15      20.90      18.45      15.92      15.21      15.05      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     22.29      20.48      18.36      16.05      15.26      15.06      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     21.69      20.11      18.23      16.17      15.31      15.08      15.02      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     21.13      19.76      18.10      16.26      15.37      15.09      15.02      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     20.73      19.48      17.98      16.33      15.42      15.11      15.03      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     20.82      19.41      17.92      16.39      15.47      15.14      15.04      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     19.17      18.73      17.77      16.43      15.52      15.16      15.04      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     18.74      18.33      17.54      16.46      15.57      15.18      15.05      15.01      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     18.19      17.94      17.34      16.46      15.61      15.21      15.06      15.02      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
