Program:    MAESPA                                                                          
 Fluxes for each layer on an hourly basis
 Rows: absorbed PAR (umol m-2 leaf s-1) 
       photosynthesis net of Rleaf (umol m-2 leaf s-1) 
       transpiration (umol m-2 leaf s-1) 

 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   13
     15.93      11.36       8.15       5.81       4.30       2.88
      0.54       0.26       0.06      -0.09      -0.19      -0.29
     11.68      10.58       9.77       9.16       8.71       8.26
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   14
     79.30      56.54      40.55      28.91      21.40      14.34
      3.58       2.60       1.84       1.23       0.82       0.41
     31.72      24.63      19.58      15.93      13.42      11.02
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   15
    155.35     110.70      79.12      56.44      41.62      27.98
      6.05       4.66       3.48       2.52       1.82       1.13
     61.50      45.17      33.60      25.48      20.04      15.08
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   16
    388.47     281.02     203.50     134.53      86.69      63.65
     10.14       8.48       6.86       5.04       3.55       2.59
    171.51     125.59      91.42      60.88      39.41      29.70
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
